sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
0.065;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@1384;ValueModelAgent@1385;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.084;61;;60rounds;Yes;No;2;0.72167;0.89253;0.06438;0.07287;1.61419;BRAMAgent@1386;ValueModelAgent@1387;0.7216666666666667;0.892528230487994;0.7216666666666667;0.892528230487994;0.0;0.0;party1_utility.xml;party2_utility.xml
0.052;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@1388;ValueModelAgent@1389;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.577;60;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1390;ValueModelAgent@1391;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;party1_utility.xml;party2_utility.xml
0.045;61;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;TheNegotiator@1392;Gahboninho@1393;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.056;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;ValueModelAgent@1394;Gahboninho@1395;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.044;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@1396;Gahboninho@1397;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.077;61;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;BRAMAgent@1398;Gahboninho@1399;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.045;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@1400;Gahboninho@1401;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.573;60;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1402;Gahboninho@1403;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;party1_utility.xml;party2_utility.xml
2.071;56;;60rounds;Yes;No;2;0.78591;0.81500;0.07806;0.14578;1.60091;TheNegotiator@1404;BRAMAgent@1405;0.815;0.785905062151012;0.815;0.785905062151012;0.0;0.0;party1_utility.xml;party2_utility.xml
2.081;61;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;ValueModelAgent@1406;BRAMAgent@1407;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.0;party1_utility.xml;party2_utility.xml
2.076;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@1408;BRAMAgent@1409;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
4.105;61;;60rounds;Yes;No;2;0.70917;0.95971;0.02068;0.08198;1.66888;BRAMAgent@1410;BRAMAgent@1411;0.7091666666666667;0.9597117522430285;0.7091666666666667;0.9597117522430285;0.0;0.0;party1_utility.xml;party2_utility.xml
2.072;61;;60rounds;Yes;No;2;0.48496;0.95417;0.02297;0.47476;1.43913;KLH@1412;BRAMAgent@1413;0.9541666666666666;0.4849634358260582;0.9541666666666666;0.4849634358260582;0.0;0.0;party1_utility.xml;party2_utility.xml
2.564;55;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1414;BRAMAgent@1415;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.0;party1_utility.xml;party2_utility.xml
0.040;61;;60rounds;Yes;No;2;0.65833;0.94015;0.05985;0.12720;1.59848;TheNegotiator@1416;KLH@1417;0.6583333333333334;0.9401512488914268;0.6583333333333334;0.9401512488914268;0.0;0.0;party1_utility.xml;party2_utility.xml
0.052;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;ValueModelAgent@1418;KLH@1419;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.044;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@1420;KLH@1421;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.075;61;;60rounds;Yes;No;2;0.58250;0.94749;0.09224;0.20338;1.52999;BRAMAgent@1422;KLH@1423;0.5825;0.9474860195378878;0.5825;0.9474860195378878;0.0;0.0;party1_utility.xml;party2_utility.xml
0.043;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@1424;KLH@1425;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.610;60;;60rounds;Yes;No;2;0.72167;0.95238;0.02381;0.06766;1.67404;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1426;KLH@1427;0.7216666666666667;0.9523769815965673;0.7216666666666667;0.9523769815965673;0.7216666666666667;0.0;party1_utility.xml;party2_utility.xml
0.520;53;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;TheNegotiator@1428;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1429;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.8564909885811369;party1_utility.xml;party2_utility.xml
0.609;60;;60rounds;Yes;No;2;0.64973;0.92917;0.02068;0.31390;1.57890;ValueModelAgent@1430;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1431;0.9291666666666667;0.6497308213786102;0.9291666666666667;0.6497308213786102;0.0;0.6497308213786102;party1_utility.xml;party2_utility.xml
0.605;61;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Gahboninho@1432;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1433;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
2.524;52;;60rounds;Yes;No;2;0.83583;0.84001;0.02068;0.10210;1.67585;BRAMAgent@1434;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1435;0.8358333333333332;0.8400142500258816;0.8358333333333332;0.8400142500258816;0.0;0.8400142500258816;party1_utility.xml;party2_utility.xml
0.587;61;;60rounds;Yes;No;2;0.36900;0.93667;0.07533;0.57975;1.30567;KLH@1436;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1437;0.9366666666666666;0.3690005211717035;0.9366666666666666;0.3690005211717035;0.0;0.3690005211717035;party1_utility.xml;party2_utility.xml
0.867;48;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1438;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1439;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
0.042;58;;60rounds;Yes;No;2;0.74053;0.80583;0.07253;0.18919;1.54636;TheNegotiator@1440;TheNegotiator@1441;0.8058333333333333;0.7405280739267821;0.8058333333333333;0.7405280739267821;0.0;0.0;party1_utility.xml;party2_utility.xml
0.053;60;;60rounds;Yes;No;2;0.73828;0.87833;0.00000;0.21194;1.61662;ValueModelAgent@1442;TheNegotiator@1443;0.8783333333333334;0.7382820437475793;0.8783333333333334;0.7382820437475793;0.0;0.0;party1_utility.xml;party2_utility.xml
0.046;61;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Gahboninho@1444;TheNegotiator@1445;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.0;party1_utility.xml;party2_utility.xml
2.074;58;;60rounds;Yes;No;2;0.74053;0.80583;0.07253;0.18919;1.54636;BRAMAgent@1446;TheNegotiator@1447;0.8058333333333333;0.7405280739267821;0.8058333333333333;0.7405280739267821;0.0;0.0;party1_utility.xml;party2_utility.xml
0.042;61;;60rounds;Yes;No;2;0.32074;0.93667;0.05136;0.62646;1.25740;KLH@1448;TheNegotiator@1449;0.9366666666666666;0.3207375465597058;0.9366666666666666;0.3207375465597058;0.0;0.0;party1_utility.xml;party2_utility.xml
0.508;52;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1450;TheNegotiator@1451;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.0;party1_utility.xml;party2_utility.xml
0.055;61;;60rounds;Yes;No;2;0.77250;0.91209;0.01483;0.02068;1.68459;TheNegotiator@1452;ValueModelAgent@1453;0.7725;0.9120887338395958;0.7725;0.9120887338395958;0.0;0.0;party1_utility.xml;party2_utility.xml
0.062;61;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;ValueModelAgent@1454;ValueModelAgent@1455;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.0;party1_utility.xml;party2_utility.xml
0.068;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@1456;ValueModelAgent@1457;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.083;61;;60rounds;Yes;No;2;0.78500;0.90411;0.00000;0.02445;1.68911;BRAMAgent@1458;ValueModelAgent@1459;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.9041140069845697;0.0;0.0;party1_utility.xml;party2_utility.xml
0.053;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@1460;ValueModelAgent@1461;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.576;60;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1462;ValueModelAgent@1463;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;party1_utility.xml;party2_utility.xml
0.048;61;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;TheNegotiator@1464;Gahboninho@1465;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.061;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;ValueModelAgent@1466;Gahboninho@1467;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.049;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@1468;Gahboninho@1469;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.076;61;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;BRAMAgent@1470;Gahboninho@1471;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.045;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@1472;Gahboninho@1473;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.571;60;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1474;Gahboninho@1475;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;party1_utility.xml;party2_utility.xml
2.068;56;;60rounds;Yes;No;2;0.78591;0.81500;0.07806;0.14578;1.60091;TheNegotiator@1476;BRAMAgent@1477;0.815;0.785905062151012;0.815;0.785905062151012;0.0;0.0;party1_utility.xml;party2_utility.xml
2.081;60;;60rounds;Yes;No;2;0.78591;0.81500;0.07806;0.14578;1.60091;ValueModelAgent@1478;BRAMAgent@1479;0.815;0.785905062151012;0.815;0.785905062151012;0.0;0.0;party1_utility.xml;party2_utility.xml
2.088;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@1480;BRAMAgent@1481;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
4.101;60;;60rounds;Yes;No;2;0.83583;0.84001;0.02068;0.10210;1.67585;BRAMAgent@1482;BRAMAgent@1483;0.8358333333333332;0.8400142500258816;0.8358333333333332;0.8400142500258816;0.0;0.0;party1_utility.xml;party2_utility.xml
2.073;61;;60rounds;Yes;No;2;0.32074;0.93667;0.05136;0.62646;1.25740;KLH@1484;BRAMAgent@1485;0.9366666666666666;0.3207375465597058;0.9366666666666666;0.3207375465597058;0.0;0.0;party1_utility.xml;party2_utility.xml
2.225;22;;60rounds;Yes;No;2;0.78500;0.88030;0.02381;0.04826;1.66530;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1486;BRAMAgent@1487;0.7850000000000001;0.8803024977828533;0.7850000000000001;0.8803024977828533;0.7850000000000001;0.0;party1_utility.xml;party2_utility.xml
0.041;61;;60rounds;Yes;No;2;0.65833;0.94015;0.05985;0.12720;1.59848;TheNegotiator@1488;KLH@1489;0.6583333333333334;0.9401512488914268;0.6583333333333334;0.9401512488914268;0.0;0.0;party1_utility.xml;party2_utility.xml
0.053;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;ValueModelAgent@1490;KLH@1491;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.045;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@1492;KLH@1493;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.075;61;;60rounds;Yes;No;2;0.58250;0.94749;0.09224;0.20338;1.52999;BRAMAgent@1494;KLH@1495;0.5825;0.9474860195378878;0.5825;0.9474860195378878;0.0;0.0;party1_utility.xml;party2_utility.xml
0.042;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@1496;KLH@1497;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.597;60;;60rounds;Yes;No;2;0.72167;0.95238;0.02381;0.06766;1.67404;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1498;KLH@1499;0.7216666666666667;0.9523769815965673;0.7216666666666667;0.9523769815965673;0.7216666666666667;0.0;party1_utility.xml;party2_utility.xml
0.520;55;;60rounds;Yes;No;2;0.83583;0.84001;0.02068;0.10210;1.67585;TheNegotiator@1500;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1501;0.8358333333333332;0.8400142500258816;0.8358333333333332;0.8400142500258816;0.0;0.8400142500258816;party1_utility.xml;party2_utility.xml
0.622;60;;60rounds;Yes;No;2;0.64973;0.92917;0.02068;0.31390;1.57890;ValueModelAgent@1502;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1503;0.9291666666666667;0.6497308213786102;0.9291666666666667;0.6497308213786102;0.0;0.6497308213786102;party1_utility.xml;party2_utility.xml
0.585;61;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Gahboninho@1504;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1505;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
2.520;52;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;BRAMAgent@1506;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1507;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.8564909885811369;party1_utility.xml;party2_utility.xml
0.607;61;;60rounds;Yes;No;2;0.36900;0.93667;0.07533;0.57975;1.30567;KLH@1508;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1509;0.9366666666666666;0.3690005211717035;0.9366666666666666;0.3690005211717035;0.0;0.3690005211717035;party1_utility.xml;party2_utility.xml
0.871;48;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1510;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1511;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
0.043;56;;60rounds;Yes;No;2;0.78591;0.81500;0.07806;0.14578;1.60091;TheNegotiator@1512;TheNegotiator@1513;0.815;0.785905062151012;0.815;0.785905062151012;0.0;0.0;party1_utility.xml;party2_utility.xml
0.053;60;;60rounds;Yes;No;2;0.73828;0.87833;0.00000;0.21194;1.61662;ValueModelAgent@1514;TheNegotiator@1515;0.8783333333333334;0.7382820437475793;0.8783333333333334;0.7382820437475793;0.0;0.0;party1_utility.xml;party2_utility.xml
0.045;61;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Gahboninho@1516;TheNegotiator@1517;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.0;party1_utility.xml;party2_utility.xml
2.076;58;;60rounds;Yes;No;2;0.74053;0.80583;0.07253;0.18919;1.54636;BRAMAgent@1518;TheNegotiator@1519;0.8058333333333333;0.7405280739267821;0.8058333333333333;0.7405280739267821;0.0;0.0;party1_utility.xml;party2_utility.xml
0.043;61;;60rounds;Yes;No;2;0.32074;0.93667;0.05136;0.62646;1.25740;KLH@1520;TheNegotiator@1521;0.9366666666666666;0.3207375465597058;0.9366666666666666;0.3207375465597058;0.0;0.0;party1_utility.xml;party2_utility.xml
0.538;56;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1522;TheNegotiator@1523;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.0;party1_utility.xml;party2_utility.xml
0.051;58;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;TheNegotiator@1524;ValueModelAgent@1525;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;party1_utility.xml;party2_utility.xml
0.062;61;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;ValueModelAgent@1526;ValueModelAgent@1527;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.0;party1_utility.xml;party2_utility.xml
0.067;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@1528;ValueModelAgent@1529;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.087;61;;60rounds;Yes;No;2;0.83583;0.84001;0.02068;0.10210;1.67585;BRAMAgent@1530;ValueModelAgent@1531;0.8358333333333332;0.8400142500258816;0.8358333333333332;0.8400142500258816;0.0;0.0;party1_utility.xml;party2_utility.xml
0.053;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@1532;ValueModelAgent@1533;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.580;60;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1534;ValueModelAgent@1535;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;party1_utility.xml;party2_utility.xml
0.044;61;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;TheNegotiator@1536;Gahboninho@1537;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.057;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;ValueModelAgent@1538;Gahboninho@1539;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.047;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@1540;Gahboninho@1541;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.079;61;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;BRAMAgent@1542;Gahboninho@1543;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.045;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;KLH@1544;Gahboninho@1545;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.578;60;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;boa-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_BS-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_AS-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-C..Users.Administrator.eclipse.workspace.masProject.bin.group13.Group13_OMS_t@1546;Gahboninho@1547;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;party1_utility.xml;party2_utility.xml
2.089;56;;60rounds;Yes;No;2;0.78591;0.81500;0.07806;0.14578;1.60091;TheNegotiator@1548;BRAMAgent@1549;0.815;0.785905062151012;0.815;0.785905062151012;0.0;0.0;party1_utility.xml;party2_utility.xml
2.100;61;;60rounds;Yes;No;2;0.72181;0.86583;0.02068;0.22200;1.58764;ValueModelAgent@1550;BRAMAgent@1551;0.8658333333333332;0.7218053051923241;0.8658333333333332;0.7218053051923241;0.0;0.0;party1_utility.xml;party2_utility.xml
2.071;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@1552;BRAMAgent@1553;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
